30.41367575,30.01972975,27.66893742,22.87947257,18.39010303,15.05961207,12.89976548,11.89166722,11.67909498,11.87930122,12.37178057,12.07408182,10.69082372,9.923939856,9.341668723,8.332327841,7.854970145,7.229511961,6.802240083,5.925687403,4.505887956,4.02077001,3.540193759,3.461192568,3.223328392,2.754155129,2.836386994,3.191223824,2.375576499,1.990190613,2.800365293,2.920656893,2.696832095,2.134931738,1.723022935,2.252186098,2.525230033,3.20985499,3.494481911,3.799876075,5.094693332,5.812940915,5.289019401,4.953070348,5.420997198,5.338070418,5.435935972,5.887339635,6.037888449,6.780369155,8.011135383,9.171320527,10.48128891,12.18083053,14.06348619,15.66455625,16.83550144,17.8970386,19.09915287,20.37272417,21.4811038
21.74929294,20.64612833,18.99626039,17.11715674,15.30116716,13.76311813,12.65284243,12.10625123,12.05515378,11.9651294,11.5825602,11.14163392,10.22925873,9.037893959,8.093663303,7.231014897,6.695480787,6.324060718,5.996894163,4.868616265,3.569732947,3.12027534,2.512106737,2.357656098,2.183176507,2.016751157,2.236986059,2.565901732,1.872071528,1.715601342,2.643415548,2.944987241,2.766673176,2.503356599,2.266867141,2.756054017,3.028068733,3.973744471,4.412940219,4.96820834,6.35124439,6.949513122,7.053315808,6.996251424,6.736322858,6.768739955,6.699443455,6.672139714,6.361295663,6.343572279,7.971587456,9.691349705,10.39575241,11.97411439,14.32249455,16.07089507,17.40125802,19.1505731,21.1014091,22.59022728,23.3513805
21.85465562,20.54024613,18.66918538,16.64380799,14.78384822,13.25003395,12.13893724,11.643467,11.99935476,12.68789682,12.16978419,10.98336559,9.824489449,8.465448803,7.874217359,7.709984943,6.832140265,6.357782995,5.813705857,4.341281288,2.955715364,2.443356032,2.045054325,1.725455855,1.407790188,1.400306113,1.745877213,1.975024733,1.424691821,1.479357536,2.509365957,2.990242789,2.856328948,2.892636226,2.883033789,3.300432374,3.473582753,4.588040603,5.243771543,5.951897857,7.231129686,7.536674405,8.04923152,8.182077585,8.104089087,8.717488214,7.660462496,7.162927188,6.888383244,6.495010434,7.478449034,8.4365555,8.919839805,10.03143324,11.54270601,13.33729751,15.61355594,17.78500323,18.9261033,19.34074925,19.59587499
19.85157338,19.25108451,18.36172344,17.24243502,15.88232009,14.41201238,13.52181467,13.82127556,14.53245226,13.97878256,13.23240098,12.40735573,10.84969174,9.762417976,9.209317034,8.453842357,6.865403013,6.246326581,6.247640452,4.680364566,2.909992776,2.155727307,1.990001003,1.455075553,0.887440393,0.924413338,1.362849988,1.436987443,1.037898618,1.280506316,2.398188679,3.056185732,2.968621041,3.291711849,3.545344509,3.843598914,3.819195611,4.831393433,5.656136232,6.298775619,7.354324172,7.809782832,8.147896669,7.819001639,7.666974692,7.699281159,7.072170639,7.080573249,7.197022319,7.11092542,7.057281998,7.344274358,7.764955456,8.233591275,9.749870639,12.65405245,15.77531218,16.99728403,17.17031833,17.51977416,17.96651017
25.06425024,23.39509329,21.09073396,18.67260622,16.49983229,14.8846766,14.16502426,14.61171802,15.72213362,15.56943779,14.42194607,13.77956099,13.04812919,11.4689761,9.815795017,8.725666983,7.638502881,6.909269798,7.410266152,5.708960792,3.484893597,2.366740569,2.156791402,1.433233894,0.608276921,0.612177596,1.084172812,0.969356878,0.715646853,1.117996423,2.309960122,3.142683981,3.106089967,3.691060159,4.205888856,4.300084275,4.028011574,4.536982816,5.141076735,5.693875409,6.61049692,7.011158283,7.152450464,7.22124749,7.315902177,6.831320953,6.754310067,7.420077035,8.422409269,8.426100836,7.733139029,8.002851961,8.69707499,9.470794981,11.06349734,12.98617307,14.54576314,16.104912,17.88701831,19.5586008,20.7182646
22.45057389,21.24095239,19.51456236,17.64797419,16.03660018,14.96026623,14.60419791,14.45104467,13.7610465,13.94966569,15.02923652,14.38814574,12.73274614,11.2331644,9.564621612,9.001392475,9.433740522,8.931199215,8.764300402,6.727996745,4.448671972,3.048160312,2.459198646,1.590362116,0.563524522,0.488029153,0.906822515,0.58608358,0.460600144,0.99086241,2.244858846,3.249698042,3.271032732,4.083481375,4.800001531,4.555551671,4.055021396,3.826832358,3.978096577,4.607215976,5.410341908,5.317171348,5.289469974,5.977912952,6.749999349,7.15150161,7.661348563,8.290389053,9.663269961,9.99524024,9.499116466,9.879641978,10.72344606,11.74279843,13.55362167,15.84093166,17.67672125,19.15704599,20.85454096,22.8514127,24.71779922
21.98971889,20.9723067,19.51072378,17.94963317,16.63510934,15.68114178,15.00210982,14.65633974,13.99170294,12.94029394,12.57512343,12.27941279,11.42307341,10.50639787,9.653478726,9.438131829,9.626457805,10.18638747,9.344657868,7.201311965,5.433985724,4.102027591,2.926191469,1.88829104,0.75237831,0.567853554,0.827688357,0.296259026,0.27385005,0.898019289,2.203165846,3.377270744,3.465957387,4.465699759,5.260116818,4.53096322,3.874734921,3.03775055,2.885178315,3.658347956,4.334022699,4.066147807,4.187266328,5.049670693,5.961548978,7.447957813,8.836348456,9.333154858,11.35243757,14.47136537,15.78050964,15.57570379,15.78065012,16.47760355,18.41423428,21.19245484,22.26736398,22.57400636,23.6305163,25.36966454,26.99237326
21.13371091,20.06032195,18.55559432,17.00661957,15.76445466,14.88033504,13.90602212,12.90968331,12.83403893,12.95572451,12.19106956,12.04609309,11.86525866,10.94036141,10.79527492,11.04512742,9.795510975,9.782562119,9.236605962,7.317931767,6.311709742,5.380752185,3.549420199,2.292433845,1.171472506,0.845699847,0.837868516,0.103146632,0.155323778,0.838301831,2.185267118,3.5255203,3.692773154,4.83749389,5.545278822,4.258658478,3.531221862,2.426266296,2.203735554,2.949119269,3.536977824,3.658226842,4.13034369,5.224696893,6.59290939,8.968762426,11.35711018,12.39360606,16.01804218,20.21662339,20.04175101,21.7728028,22.56282592,22.66362295,21.31321953,20.29085599,20.54763323,21.47802589,22.39654071,23.29730792,24.02151353
22.86120788,21.46842434,19.49958259,17.41998462,15.79573139,15.05007466,14.97996843,14.41832369,13.4433733,13.40724337,13.29917659,12.39081612,11.44769475,10.51458341,10.55999568,11.36706079,10.54975677,9.366737145,9.001007913,7.609505806,7.331000677,6.602930276,4.184103072,2.788145791,1.798769238,1.282331797,0.919274124,0.005876525,0.103685552,0.810707407,2.191658534,3.6946373,3.95132158,5.200829058,5.653488723,3.857029042,3.127352049,2.078318867,1.987473159,2.42498165,2.926708007,3.759051549,4.634271601,5.862345436,8.01150526,11.5240177,14.92434958,16.05861941,15.11555143,15.71493525,17.66554752,17.57368285,16.16669247,16.63429475,17.23529463,16.04902284,15.74132258,16.97303512,19.2251732,21.75894594,23.7313126
24.32428297,24.12156263,23.45211997,21.7033276,18.97499925,16.69006097,15.79571451,15.75456118,15.0793095,14.43016337,14.32512374,13.20228313,11.4410794,10.35601819,10.68208871,11.19371649,10.40498076,8.621786159,8.611177359,8.173555866,8.309551974,7.238977434,4.704218663,3.384194522,2.569825432,1.801387728,1.049131321,0,0.116945562,0.814586511,2.222953133,3.884886254,4.240894753,5.557789234,5.613518071,3.43454479,2.754542273,1.944177919,2.135858278,2.210433245,2.694853991,4.190595724,5.791206138,7.391337679,9.70973315,12.70169175,15.42094915,14.63677509,12.80944707,14.05290118,15.69978885,14.51633224,13.10911699,13.76882933,15.69711875,17.33947937,18.93834881,21.66987656,25.68520781,28.32645099,28.81653862
23.19858825,22.53242825,21.79155947,21.33119429,21.10056566,20.20360634,19.05692244,19.02092831,18.76269724,18.12147902,17.62428643,16.01404898,12.92413107,11.11074305,12.12436234,11.84123158,9.661838509,8.122289085,8.225107174,8.554282856,8.360325468,7.023498813,5.129574494,4.053683991,3.375001853,2.303682859,1.20887816,0.081683404,0.192999506,0.849434457,2.279891102,4.096614424,4.560452537,5.907307317,5.470065785,3.039380219,2.446461826,1.902831837,2.436167807,2.400971002,3.127898561,5.146429461,8.028119108,11.11255539,13.10682469,12.64655438,13.02915451,12.68309989,13.100741,15.45217107,15.73237308,14.5893692,14.95175962,16.61361806,19.48459022,23.11133516,27.0247383,31.10333039,30.20354891,27.24809603,25.59503522
28.86799283,28.16262083,26.35545766,24.24036433,23.52047431,24.57334669,26.03568689,25.75415416,25.35977792,24.894936,23.57877154,18.29129233,14.90224599,12.7340932,12.96676197,11.53696526,8.962794233,8.610655175,8.519047427,8.027187522,7.521503838,6.459339602,5.529502887,4.724995028,4.100878068,2.708670873,1.39542448,0.248578352,0.329739836,0.914929306,2.363352835,4.330272698,4.907536939,6.245156529,5.268556507,2.689656324,2.211080208,1.871317728,2.690720838,2.922623358,4.195609946,6.488757504,10.44537693,15.27035533,14.74119295,12.22410149,11.86134515,12.36093591,15.05926644,20.58962418,21.35184721,21.04901768,20.3275456,20.45039098,18.40277738,16.02466057,16.05778582,17.96232912,20.83116915,23.86480397,26.39800167
21.00891909,20.35544651,19.56021042,19.19120957,19.99106658,22.76460338,24.79751333,22.66217717,23.72055635,24.84103754,28.85610226,21.91945422,18.00773062,16.34650446,14.60452178,12.28972869,9.506902628,9.487635738,8.481745103,7.005318592,6.621929747,6.300309382,5.916083703,5.348836504,4.651653877,3.006764701,1.625516037,0.50191405,0.52525791,1.011013914,2.474375682,4.586436504,5.277661087,6.566282155,5.060278567,2.4126345,2.069970548,1.87884403,2.920572617,3.713938129,5.63890956,8.030372724,12.81928841,16.71779257,17.17462801,15.0218271,14.62464262,15.57657441,19.30454271,21.69705523,21.21112245,19.39600461,16.25198892,15.0097972,13.98618861,13.35738875,14.26328842,16.28758453,18.64814182,20.87892378,22.71444853
18.04590265,17.39233305,16.51730039,15.79080865,15.71476114,16.61364242,18.0225099,19.75377251,23.80675877,27.26627108,28.36557023,23.70440108,19.00200493,18.74327721,17.25178271,15.17513825,11.19406653,9.717880603,7.876278771,6.637103488,6.776234317,6.761806329,6.269621887,5.882180116,4.936233043,3.263435942,1.929640584,0.846160236,0.777615107,1.137979144,2.61417521,4.865829453,5.665638779,6.864456639,4.881818108,2.231087066,2.041769274,2.002056086,3.3315452,4.90498994,7.442268003,10.11321042,15.72185655,15.85444,17.23159801,17.54535083,18.26778429,20.30900653,21.57756295,17.65896639,18.53733144,17.62214705,15.32679762,14.68471668,14.25920759,14.41879877,15.80199065,17.42086126,18.87227924,20.30725543,21.67446107
19.43497828,18.5525785,17.23949509,15.8814794,14.96617055,14.76847129,15.27406934,16.73091969,20.53859343,27.89479656,29.87611322,23.73972627,22.33130011,26.35228425,20.56562749,17.55425821,13.72377742,10.60844948,8.108809859,7.404045541,7.687395241,7.45265384,6.698009253,6.150579461,4.976781837,3.554050803,2.334825083,1.285965573,1.08427927,1.296379734,2.784171019,5.169354062,6.065893851,7.137117257,4.753155728,2.148785376,2.110798298,2.253312517,3.994854511,6.56942524,9.837491293,13.32082792,15.09761105,14.52615856,16.9420062,19.29094951,23.16963205,28.45652163,20.16099921,15.63663553,15.17310754,14.11362759,13.14265163,13.25178657,13.58169844,14.85520987,17.523599,19.94225846,21.13301656,21.92410686,22.72967295
19.49412755,18.5344989,17.2582378,16.17630181,15.86530384,16.55082869,17.06968006,16.72562976,18.81522174,23.57016207,24.94250328,23.42318028,22.48299777,24.77037046,21.85061253,18.69803292,15.83349723,12.10180075,9.421044927,9.021113723,8.485327201,7.796674471,6.206123615,5.827482604,4.929320504,3.89130935,2.85235746,1.822484307,1.441389061,1.487140072,2.986018296,5.498131002,6.472483751,7.386665711,4.682290737,2.152173097,2.23471128,2.562728266,4.728642413,8.348218517,12.66698236,18.06621275,13.46737817,13.85691263,16.52565579,18.63056579,23.22341857,21.89866994,16.35107135,13.22087277,13.33964875,13.46050253,13.8761899,14.76902714,15.48141637,17.46319573,21.71685559,26.30395996,27.18729656,27.1114138,27.57095471
20.84861125,19.84120115,18.57976508,17.63951435,17.73162707,19.33633669,19.99028123,18.26693777,18.1854999,19.19706381,18.88311011,19.5718484,19.81288849,17.67695143,17.66194398,19.42403978,17.44326632,13.17824137,10.97298754,10.94435745,8.879232713,7.439172996,5.802370283,5.606230135,4.890867575,4.235216254,3.473791567,2.448832257,1.842326888,1.711570934,3.221655122,5.853548692,6.87914051,7.614820403,4.671287298,2.224445266,2.377954366,2.875494835,5.36755711,9.820650183,15.05405334,14.57037632,13.15619714,15.64990648,18.56581458,19.01638618,20.16541844,16.68225366,14.48068198,13.79206372,14.19456282,14.2180011,15.48834006,17.88680676,19.72801876,22.5059489,29.06224344,36.57013126,33.6863735,33.06287571,33.36102963
27.35741487,26.95384051,26.07962191,24.91391489,24.16067035,24.25058636,22.75928789,19.56720916,17.25195174,16.28189744,16.37263048,18.37317438,19.04713538,15.45030844,14.50264644,18.04886151,18.67509938,16.51044139,13.9908784,12.63983052,8.819510545,7.484189617,6.027095275,5.739064158,4.941511219,4.574778369,4.176153548,3.142000473,2.27785627,1.971341331,3.493359802,6.23732574,7.27982423,7.822818734,4.721401859,2.351542934,2.543156434,3.259768886,6.047596196,11.2199318,14.41061077,12.17196562,13.93023121,22.07909422,25.8227573,24.578145,16.50008545,14.00474356,13.68532241,15.90599632,16.74060822,15.81426182,17.31285871,21.35787683,25.17932516,28.58499238,35.05628467,36.24421261,33.05335247,32.001815,32.7010567
25.28347882,25.16283136,25.0260138,24.88922158,25.11219883,25.73399903,23.60074304,20.31004463,16.66284926,14.55142659,14.34662533,16.48823477,16.96789833,13.77234447,13.67481225,18.77322746,22.15894638,20.90566169,17.21833568,12.71632167,8.3836161,7.714664646,6.402033154,6.047628077,5.265451851,4.987559209,4.929618978,3.862145454,2.737800024,2.268480179,3.803821851,6.65158969,7.669755332,8.012859185,4.830123963,2.527283734,2.765839889,3.851320508,7.02425897,12.85628377,13.02766867,10.97646576,13.31931242,18.89302691,23.97198367,19.2394084,14.23856013,13.43581918,14.48363138,17.26636168,19.35141995,19.05152598,21.31112488,26.32014102,28.24531555,33.83467929,30.82159422,26.00449289,23.89832717,23.21082161,23.14419895
22.58123009,22.35240085,22.15828545,22.02362876,21.60730594,20.67932513,18.74975349,16.17473659,13.80341603,13.09881017,13.81169011,15.07801481,14.23979317,12.62701918,14.69391541,21.35217668,18.11860604,18.45819608,16.15319572,12.0222613,8.325600686,8.053381163,6.744316979,6.611482188,6.077044721,5.599898057,5.709878291,4.556946547,3.211055898,2.605552263,4.15623612,7.098977007,8.046632665,8.192211674,4.989328873,2.752025046,3.073471964,4.695782132,8.324741046,14.09038292,11.83542624,10.54564767,13.17132963,16.55204009,19.97479561,16.89813386,14.022746,12.92563492,13.87345857,18.05430818,23.35372887,24.2386403,25.64378047,26.94586222,29.30135248,39.26845632,31.18048316,25.49180842,23.97817997,23.94366969,24.41466918
19.99994823,20.25820565,20.71826163,20.75222517,19.30223589,17.17852142,16.14728781,15.9125558,14.99484511,14.04370772,14.16222289,14.75682305,14.5767439,13.89861051,15.28137056,18.11473307,15.65268334,16.86416986,14.57123771,12.7798901,9.643367517,9.085509944,7.456882192,7.355828083,7.447229705,6.501480569,6.504595268,5.18095438,3.689179552,2.985826125,4.554430426,7.582761566,8.411437309,8.376983127,5.18953809,3.028207127,3.460651046,5.684158477,9.641332568,13.67020669,10.98067038,10.91052413,14.06093133,16.14433155,20.04653343,16.97930839,15.49717221,14.09076909,14.49538953,18.85544694,25.92621447,25.40628909,23.93092988,27.662384,33.08132118,32.99329449,34.03694276,31.66523799,29.95744988,29.24490371,29.19689439
20.19079582,19.62460828,18.74877358,17.62278052,16.4569019,15.76815741,15.94255119,16.24983085,15.64530106,14.7699044,13.94458799,13.65053926,14.16470777,13.60199351,13.89384639,14.7868211,14.19511639,17.1866666,15.43842521,15.85071304,12.57371431,11.01526425,8.425984235,7.723852879,8.827653026,7.660190925,7.298177167,5.721407199,4.169883196,3.413460662,5.003036508,8.107022559,8.769101841,8.595156416,5.430768595,3.358586621,3.909488853,6.637626383,10.72280721,12.48367716,11.2280182,12.12430284,15.11733307,16.13402612,18.83172471,17.03761643,17.24262647,17.91430208,19.16478641,22.6328434,28.02592959,26.78087686,24.54409929,27.20091162,24.0219321,22.23238786,22.74402011,24.92456889,26.93490945,28.36188456,29.49802877
21.58862487,20.73252459,19.45217492,18.01963303,16.82474383,16.10204855,15.38248539,14.16067399,13.55764513,14.26807337,14.68051704,14.59141875,15.52057452,13.5729884,12.73988777,13.92138002,15.0597265,20.61431416,17.2068071,18.77637116,16.2034218,12.35077619,8.998406402,8.035261962,8.860403902,9.007813585,8.067307716,6.198081027,4.656594162,3.893826015,5.507724846,8.676885981,9.128902331,8.88535765,5.727398175,3.750883888,4.423651908,7.488581789,11.95721253,12.49883117,12.49892368,13.39918323,16.53792124,17.19617876,16.93114665,16.1120642,17.09835765,19.73615562,23.46922699,26.41833486,29.33337971,27.09073396,23.68393789,20.84452725,19.94010597,20.3380296,21.46704722,23.43689391,25.95637672,28.21683921,29.41915288
26.12514887,24.01772119,21.49325659,19.47811235,18.24669251,17.80947525,17.42383301,16.33728062,15.458382,15.51791497,15.13720399,15.14677318,16.31420453,13.90856866,13.29330202,14.47768094,15.71948676,21.07385317,18.19109417,19.90110726,18.44783387,12.24919157,9.103615817,8.64016479,9.057578263,10.17108954,8.774991501,6.651240443,5.159677121,4.433942234,6.075534025,9.298871665,9.50418764,9.290577635,6.109611183,4.220685061,5.044476293,8.36796416,13.46553125,13.67891143,13.98754596,15.62001523,19.98590329,18.55871648,16.23332251,16.87688295,18.89165743,21.59392853,25.22757113,24.2252474,25.56554433,26.50054947,22.82056664,23.33010736,24.08561908,22.711333,21.85081149,21.98347401,22.74258034,23.72938994,24.61112361
28.45610268,27.42075019,25.66226022,23.47817696,21.36830089,19.84129646,19.08109998,18.58753311,18.10261453,18.53120946,17.54117822,15.83221484,15.58870206,14.14783031,15.34016303,16.1562729,15.66829719,18.87074357,19.96160991,22.3157192,18.86664149,12.47156891,9.246980136,9.359191639,9.69827942,10.65151689,9.416999411,7.126234415,5.695588045,5.042721396,6.715343868,9.981289915,9.912138248,9.852011882,6.614175489,4.792602128,5.828183524,9.468147264,14.81268967,15.15770331,16.14270296,20.08556668,22.45992385,18.76498872,16.11589527,17.52878336,21.22008226,23.1121202,23.47443183,29.80902457,25.46895454,25.86339711,25.16595454,25.051664,23.55211636,22.28334905,22.96392755,24.67279012,25.94867726,26.17097709,25.9726734
29.47282226,27.91964674,25.73917631,23.52400844,21.72938171,20.63023585,20.01853114,18.76534787,17.01315837,16.62426922,17.78009124,17.31871139,15.57428093,15.45840941,17.08500463,16.39922515,14.93481622,17.75427466,24.3424193,23.82980725,19.63435675,13.53697126,9.743465824,10.02454115,10.67018679,10.91439358,10.04499721,7.670392472,6.285748171,5.731455893,7.438574445,10.73483862,10.37257481,10.61335328,7.2768338,5.490678959,6.798801163,10.86124734,16.35484402,17.41834153,19.2340033,23.7379455,22.20471499,18.52953433,16.49996157,16.89157539,21.67420282,23.89185345,26.57494871,21.99202285,20.60514097,22.79142712,25.44316116,25.0930018,24.20101607,22.9437344,22.43941705,22.7257917,23.30514047,23.86588147,24.34348774
31.37832595,31.70538759,31.83741065,30.60273816,28.01844385,25.83330982,24.90035284,23.94996538,20.86682579,18.40520351,19.07543544,20.88116649,18.74531014,18.69202175,17.63456116,15.80950436,14.53197446,16.62728254,22.06612013,25.771983,20.0944706,14.77164176,10.7613767,10.88495266,12.03602026,11.4643887,10.77933919,8.338011771,6.956273925,6.515436665,8.260253634,11.57353204,10.9074208,11.61722,8.127496707,6.328107739,7.904100776,12.4082986,17.65584463,21.1403823,21.27689831,24.12215988,21.36643074,19.69148914,17.59518736,18.69439206,24.18898578,29.08994577,30.0963188,25.32293315,22.95410031,24.12064764,25.92325276,23.28873104,22.61867661,24.42945804,25.84546026,25.44098514,25.1396936,25.43587064,25.96324718
29.46942303,29.96804896,30.96305346,32.38432412,32.88877472,32.03911672,32.26491175,27.33242878,22.94038762,20.5567931,21.52849456,24.80575447,22.26767332,20.73379118,18.16552508,17.26960725,16.34813411,17.05457468,19.72837112,23.51961148,19.92020482,14.85382947,12.33079671,12.412182,13.90145298,12.65777507,11.79859985,9.194024169,7.739104118,7.415860122,9.20071365,12.51617234,11.5426449,12.91754902,9.192780965,7.302919163,8.998686545,13.71890505,17.28335891,21.47259922,19.47264703,20.71505671,20.95791967,21.04609539,19.57280114,21.66667798,25.55066296,24.06001325,33.61349936,32.51233023,29.27987706,25.96400249,25.89220395,26.06363524,24.15866497,23.33846745,23.36370999,23.78659997,24.65337087,25.84218022,27.03137708
29.56440248,30.28540918,31.74899179,34.47012435,37.05451179,31.16006425,26.2580128,22.81014791,20.86720791,20.77745878,23.02753607,24.17982478,22.0799121,19.6634826,19.30262397,18.96799526,18.32046665,19.86531913,19.2937093,20.34174551,20.07722292,14.90533634,14.1619317,14.92001423,16.24662439,14.8730051,13.33414975,10.31767697,8.672344386,8.461972865,10.28842082,13.58877784,12.30974712,14.58958371,10.49781489,8.399424701,9.883780324,14.31913921,15.97444058,19.71346398,16.74541293,17.35728242,19.76325351,20.80473269,21.26272228,27.19196349,25.57505801,21.9592728,31.23709835,32.66875382,36.08713222,31.25311366,27.04732501,25.97773369,27.65355241,27.62043799,26.41884185,25.98247847,25.71377301,25.52525205,25.48384472
30.50573296,30.3346381,30.36920369,31.32274287,34.89857722,34.34587924,28.30159867,25.06094631,24.00586946,23.10083903,22.53259126,25.62037664,27.74005762,23.6379931,24.0887396,20.28742715,19.79533805,20.97967721,20.72697435,20.88362117,21.74065248,17.37310135,16.30354279,18.12967346,19.1064129,18.7349778,15.7001467,11.80122511,9.806479682,9.695602392,11.5649884,14.82882029,13.24544889,16.75442074,12.0683517,9.594548224,10.41644066,14.0800355,14.93631712,18.54536365,14.97717649,16.49118925,18.06915428,20.49492798,22.38936264,24.52717049,23.11089273,23.0794386,29.32075457,34.0341909,27.60463833,25.26189681,26.15162055,28.21981006,33.04463599,31.12689454,27.63409176,27.23112953,28.15125856,29.59876462,30.87577515
